sentence,label
"Interestingly, due to our preliminary results, we do not found any inverse correlation between IR and male  reproductive functions.",3
"""pCR is an independent predictor of favourable clinical outcomes in all molecular subtypes in a two-step multivariate analysis.""",3
Iron deficiency anemia and vitamin D deficiency improved with iron and vitamine D supplements.,3
"Hence, serum TTR level can be 1 of the useful biomarkers for comprehending the severity of the illness in massively burned patients.",3
But serum TTR was significantly different by the severity of the patient and independently associated with mortality.,3
Serum TTR did not show a significant difference by nutrition support  in massively burned patients with >20% of TBSA burned.,3
Northern excesses in blood pressure and BMI may be associated with differential clinical management.,3
"In this prospective study, non-HDL-C and apo B were comparable in their ability to predict risk of future CHD.",3
Rather there appears to be a true association.,3
"The relationships with local and locoregional recurrences were also present in women treated with mastectomy, indicating that they are not merely explained by density masking residual disease in women treated with breast-conserving surgery.",3
High mammographic density is an independent risk factor of local and locoregional recurrence but is neither associated with distant metastasis nor survival.,3
"""These associations may be secondary to adiposity or insulin resistance.""",3
The frequencies of CETP gene -629 genotype and allele in the Tianjin  Han Chinese population was significantly different from that in Other domestic and foreign populations.,3
"""Decreased LMW, total, and HMW adiponectin levels are associated with diabetes.""",3
The use of cholesterol-lowering medication increased substantially over a decade in community-dwelling elderly individuals but was not related to a  change in level or trend following the release of the guidelines and evidence-based data.,3
"""Follistatin may potentially act as a marker of or be involved in the pathophysiology of both reproductive and metabolic features of PCOS.""",3
"""Follistatin and activin A are related to metabolic parameters in women with and without PCOS.""",3
"""Follistatin is elevated and activins A and B are not different between PCOS and controls.""",3
"In ACS patients, without previous history of DM, MS is highly prevalent.",3
"Associations with follicular phase estrogens may vary by menopausal status at diagnosis, but case numbers were limited.",3
Luteal phase estradiol levels were suggestively associated with ER+/PR+  tumors but no other strong associations were observed with estrogens.,3
"Androgens were associated with modestly increased risk of breast cancer in this population, with stronger associations for invasive and ER+/PR+ disease.",3
"However, serum folate levels were decreased in postadolescent acne patients.",3
The present finding from Oman supports the view of other studies that there are low serum levels of DHA among children with ASD.,3
Ultraprocessed food consumption was associated with a higher risk of overweight and obesity in a prospective cohort of Spanish middle-aged adult university graduates.,3
"Variant AA genotype, which showed reduced CETP levels and higher HDL-C levels, is paradoxically associated with increased risk of CHD.",3
"Male sex, sports, injuries â‰¤6 weeks from surgery, and preoperative episodes of instability  predicted medial meniscal tears and management.",3
"The ability of HDL to attenuate endothelial inflammation is impaired in acute MI, and this metric of HDL function may serve as a predictor of new MACE, even independent of HDL cholesterol and apolipoprotein A-I.",3
"When acetylsalicylic acid was combined with simvastatin treatment, the intraocular levels of Ang-2 and VEGF were significantly lower than in diabetics treated with simvastatin alone.",3
"Moreover, the levels of MMP-9 and TGF-Î²1, factors involved in the breakdown of basement membrane and fibroproliferation, were lower in patients with PDR having simvastatin medication.",3
"In diabetic patients with DME or PDR, the intravitreal levels of permeability and proangiogenic factors Ang-2 and VEGF were lower in simvastatin-treated than in those without statin medication.",3
